txn_id,user_id,merchant_id,amount,amount_was_negative,txn_timestamp,utr_clean,utr_missing_or_invalid,mcc_clean,status_clean,has_kyc_match,has_merchant_match,merchant_category_clean,merchant_status_clean,kyc_status_clean,risk_segment_clean,merchant_category_final
TXN00013465,USR98637,MCH4909,16447.88,False,2026-03-21 06:04:19,,True,5912,SUCCESS,True,True,,SUSPENDED,VERIFIED,MEDIUM,Medical / Pharmacy
TXN00015057,USR85109,MCH2937,3509.58,False,2026-03-16 00:00:00,UTR7760826009,False,,SUCCESS,False,False,,,,,
TXN00019627,USR76941,MCH3679,4606.85,False,2026-01-10 16:16:09,UTR0713262548,False,,FAILED,True,True,Telecom,ACTIVE,VERIFIED,LOW,Telecom
TXN00017199,USR16423,MCH4564,2457.0,False,2026-01-12 11:49:42,UTR3529132584,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00001342,USR62907,MCH6378,11571.0,False,2026-03-07 11:13:44,UTR7717389170,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00000783,USR57542,MCH5883,6302.46,False,2026-03-11 17:52:02,UTR4362215564,False,,SUCCESS,True,True,,ACTIVE,VERIFIED,MEDIUM,
TXN00018432,USR99049,MCH1949,18764.85,False,2026-02-12 00:00:00,UTR4409220016,False,5411,SUCCESS,True,False,,,PENDING,LOW,Grocery
TXN00006479,USR93776,MCH7577,13209.16,False,2026-02-18 03:22:44,UTR2190748640,False,4131,SUCCESS,True,True,Apparel,ACTIVE,VERIFIED,LOW,Apparel
TXN00015468,USR25600,MCH1384,15750.79,False,2026-02-28 11:05:53,UTR1280027546,False,5812,SUCCESS,True,True,Restaurant,ACTIVE,VERIFIED,UNKNOWN,Restaurant
TXN00005805,USR66904,MCH8089,9464.11,False,2026-01-05 18:51:22,UTR8085336859,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00010148,USR33810,MCH7357,12986.81,False,2026-03-17 19:14:08,UTR3346602436,False,7011,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00005054,USR96153,MCH4198,2133.31,False,2026-01-05 11:01:16,UTR1376591415,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00001082,USR54917,MCH3612,2244.38,False,2026-01-09 09:56:21,UTR5509844484,False,5812,SUCCESS,True,True,Restaurant,ACTIVE,VERIFIED,MEDIUM,Restaurant
TXN00011602,USR38137,MCH6991,20913.47,True,2026-01-25 00:58:56,UTR9237969443,False,5411,SUCCESS,True,True,,ACTIVE,VERIFIED,LOW,Grocery
TXN00013124,USR11500,MCH5774,13800.19,False,2026-02-13 22:06:31,UTR9151932565,False,5812,SUCCESS,True,False,,,VERIFIED,LOW,Restaurant
TXN00013270,USR91228,MCH7855,21558.17,False,2026-01-06 00:53:05,UTR7271412254,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00003456,USR95704,MCH6794,4192.25,False,2026-03-15 04:22:49,UTR3976061308,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00011925,USR83402,MCH1290,7407.65,False,2026-03-08 00:00:00,UTR3222362641,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00004712,USR24860,MCH5917,11456.14,False,2026-01-13 00:00:00,UTR2109292791,False,4131,SUCCESS,True,True,Medical / Pharmacy,SUSPENDED,PENDING,LOW,Medical / Pharmacy
TXN00016591,USR82805,MCH4558,9503.94,False,2026-01-30 17:06:38,UTR8131112511,False,,SUCCESS,True,False,,,VERIFIED,MEDIUM,
TXN00014085,USR10673,MCH9990,4680.93,False,2026-02-03 01:47:39,UTR7699684709,False,5912,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00007264,USR81646,MCH7247,20.03,False,2026-03-03 12:19:05,UTR2029057258,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00003275,USR88484,MCH7751,20904.58,False,2026-03-16 20:57:58,,True,4131,SUCCESS,True,True,Department Store,SUSPENDED,PENDING,MEDIUM,Department Store
TXN00003240,USR93796,MCH1739,13926.39,False,2026-01-14 00:00:00,UTR4155600151,False,5411,SUCCESS,True,True,Misc Retail,ACTIVE,VERIFIED,LOW,Misc Retail
TXN00018390,USR24051,MCH6733,18308.12,False,2026-02-07 06:58:45,UTR0457313195,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00010520,USR68748,MCH6415,17651.0,False,2026-03-12 00:59:27,UTR4384251990,False,4131,SUCCESS,True,False,,,REJECTED,MEDIUM,Transportation
TXN00019934,USR84511,MCH1434,18442.9,False,2026-02-16 01:36:49,UTR9389250258,False,5812,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00017325,USR69087,MCH6581,12608.67,False,2026-01-01 00:00:00,UTR0441454511,False,,SUCCESS,False,False,,,,,
TXN00008447,USR99388,MCH3288,14131.16,False,2026-01-04 00:00:00,UTR8538805839,False,,SUCCESS,False,True,Hotel / Lodging,SUSPENDED,,,Hotel / Lodging
TXN00009684,USR44304,MCH9000,20498.51,False,2026-03-23 05:45:52,UTR6951961617,False,,SUCCESS,False,False,,,,,
TXN00014917,USR64879,MCH3794,19522.0,False,2026-02-06 11:21:53,UTR9560561875,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00014189,USR54295,MCH2461,7410.9,False,2026-01-17 16:22:58,UTR6843099457,False,,SUCCESS,False,False,,,,,
TXN00000599,USR24500,MCH9954,4815.3,False,2026-02-10 00:42:56,UTR9753860253,False,7011,PENDING,False,True,Apparel,ACTIVE,,,Apparel
TXN00015079,USR45424,MCH6333,1930.47,False,2026-01-22 17:30:22,UTR1508492735,False,5812,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00004916,USR45342,MCH9126,22913.0,False,2026-01-16 02:03:17,UTR6783208312,False,4131,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00011106,USR46058,MCH3226,2610.86,False,2026-01-12 14:06:59,UTR8146252207,False,5411,FAILED,False,False,,,,,Grocery
TXN00014909,USR28442,MCH4638,826.05,False,2026-02-26 13:11:46,UTR0613475910,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00015502,USR59271,MCH7577,17213.35,False,2026-03-04 16:17:23,UTR9663549788,False,5912,SUCCESS,True,True,Apparel,ACTIVE,VERIFIED,MEDIUM,Apparel
TXN00010948,USR39678,MCH9447,23228.62,True,2026-03-08 21:49:43,UTR2061532553,False,5912,SUCCESS,True,True,Misc Retail,ACTIVE,VERIFIED,LOW,Misc Retail
TXN00005196,USR44033,MCH3467,19951.97,False,2026-03-22 05:37:13,UTR8919720843,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00018244,USR27788,MCH1998,2431.74,False,2026-03-14 07:02:24,UTR3622457000,False,5411,SUCCESS,True,False,,,VERIFIED,HIGH,Grocery
TXN00007543,USR51098,MCH2384,14776.99,False,2026-03-18 00:46:36,UTR2705396390,False,5912,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00019419,USR48528,MCH3111,4627.28,False,2026-03-19 08:33:11,UTR0591527386,False,5912,SUCCESS,True,True,,ACTIVE,VERIFIED,LOW,Medical / Pharmacy
TXN00012475,USR23336,MCH5012,17041.05,False,2026-03-18 07:55:31,UTR9064461946,False,5912,SUCCESS,True,False,,,VERIFIED,LOW,Medical / Pharmacy
TXN00007451,USR10055,MCH4138,13414.9,False,2026-02-16 00:00:00,UTR2066511466,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00009295,USR39556,MCH9354,23718.14,False,2026-01-18 11:12:51,UTR0641585982,False,7011,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00002915,USR95411,MCH7177,5615.09,False,2026-02-15 05:28:12,UTR7397114076,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00019483,USR42113,MCH3536,16145.89,False,2026-02-11 06:47:10,UTR5591720726,False,,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00008032,USR10459,MCH7215,16058.82,False,2026-03-25 12:48:16,UTR5082773716,False,5912,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00015868,USR62664,MCH3810,23133.95,False,2026-02-18 00:00:00,UTR0847934894,False,5912,SUCCESS,True,True,Grocery,SUSPENDED,VERIFIED,LOW,Grocery
TXN00011102,USR89921,MCH6367,21876.0,False,2026-03-08 18:47:26,UTR3998845592,False,4131,SUCCESS,True,False,,,VERIFIED,LOW,Transportation
TXN00016858,USR23035,MCH3277,868.73,False,2026-02-15 05:34:24,UTR1702768224,False,5912,SUCCESS,False,True,,ACTIVE,,,Medical / Pharmacy
TXN00019497,USR59064,MCH4099,22270.04,False,2026-02-13 11:04:05,UTR1896814588,False,5411,SUCCESS,False,True,,ACTIVE,,,Grocery
TXN00007071,USR79222,MCH5420,9132.54,False,2026-03-01 21:26:45,UTR2307113117,False,5912,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00009402,USR46146,MCH3499,7357.14,False,2026-02-06 10:22:27,UTR0129148295,False,5912,SUCCESS,True,True,Department Store,ACTIVE,VERIFIED,MEDIUM,Department Store
TXN00012577,USR44040,MCH5696,882.3,False,2026-03-13 17:29:05,UTR6385862862,False,5411,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00006546,USR26553,MCH2245,2162.04,False,2026-03-02 04:08:26,UTR9617643381,False,4131,SUCCESS,True,False,,,VERIFIED,LOW,Transportation
TXN00016514,USR10168,MCH9950,12265.35,False,2026-03-09 00:00:00,UTR6947557501,False,7011,SUCCESS,True,False,,,PENDING,LOW,Hotel / Lodging
TXN00012663,USR59125,MCH3981,16725.81,False,2026-02-28 10:59:41,UTR3763497517,False,,SUCCESS,False,False,,,,,
TXN00004556,USR98055,MCH4496,14119.12,False,2026-02-13 15:57:08,UTR1380494137,False,5411,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00000178,USR71242,MCH7953,9674.52,False,2026-03-08 01:38:10,UTR6953435490,False,5912,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00019377,USR52431,MCH4863,19436.55,False,2026-01-20 06:42:30,UTR7171275878,False,5411,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00006661,USR50378,MCH4878,14311.37,False,2026-02-28 00:00:00,UTR3106971554,False,4131,PENDING,True,False,,,VERIFIED,HIGH,Transportation
TXN00004019,USR78112,MCH9474,7439.21,False,2026-01-18 09:55:34,,True,5912,SUCCESS,False,True,Hotel / Lodging,SUSPENDED,,,Hotel / Lodging
TXN00019138,USR72951,MCH9459,1283.79,False,2026-02-21 09:22:51,UTR1812040341,False,4131,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00016064,USR71654,MCH2940,7045.56,False,2026-03-11 15:29:25,,True,5411,SUCCESS,False,False,,,,,Grocery
TXN00007516,USR34210,MCH9193,20516.21,False,2026-01-20 18:38:26,UTR0091481370,False,5411,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00012252,USR10453,MCH8231,19466.04,False,2026-01-04 23:03:05,UTR3343880396,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00012173,USR41420,MCH6286,990.7,False,2026-01-30 08:53:35,UTR3170039474,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00016607,USR25126,MCH9092,15048.0,False,2026-02-08 02:06:15,UTR8775112184,False,5812,SUCCESS,False,True,Hotel / Lodging,INACTIVE,,,Hotel / Lodging
TXN00017819,USR81131,MCH2690,21219.94,False,2026-02-18 20:38:04,UTR1753070394,False,5411,SUCCESS,False,True,Medical / Pharmacy,SUSPENDED,,,Medical / Pharmacy
TXN00005349,USR16158,MCH5180,11254.09,False,2026-02-15 19:06:15,UTR5210399628,False,5411,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00006372,USR21561,MCH5183,8465.81,False,2026-01-10 00:35:32,UTR6527956972,False,4131,SUCCESS,True,True,Book Store,ACTIVE,VERIFIED,MEDIUM,Book Store
TXN00013288,USR32048,MCH8428,10118.86,True,2026-02-09 12:33:24,UTR3925616325,False,,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00009843,USR24127,MCH6245,7358.05,False,2026-02-28 16:45:28,UTR9800768779,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00013418,USR66151,MCH2265,23993.57,False,2026-02-08 03:16:10,UTR5017856413,False,4131,PENDING,False,True,,INACTIVE,,,Transportation
TXN00014876,USR62535,MCH5652,15179.65,False,2026-03-29 14:26:56,UTR0522971456,False,4131,SUCCESS,True,True,Grocery,ACTIVE,VERIFIED,LOW,Grocery
TXN00015524,USR26034,MCH8011,21203.89,False,2026-01-27 05:26:14,UTR9400632526,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00011753,USR17990,MCH1790,18421.0,False,2026-03-08 12:52:48,UTR7683644402,False,5912,SUCCESS,True,False,,,REJECTED,LOW,Medical / Pharmacy
TXN00006765,USR55467,MCH6931,19823.07,False,2026-03-09 06:39:29,,True,4131,SUCCESS,False,False,,,,,Transportation
TXN00018028,USR81139,MCH4427,19293.3,False,2026-03-16 15:37:58,UTR4945234327,False,5411,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00003416,USR99630,MCH1866,14159.0,False,2026-01-16 18:38:20,UTR5786763885,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00013226,USR22209,MCH6787,5859.56,False,2026-01-18 12:36:50,UTR4665626107,False,7011,SUCCESS,True,False,,,VERIFIED,LOW,Hotel / Lodging
TXN00002880,USR52888,MCH5068,4661.54,False,2026-03-18 21:38:48,UTR0913301266,False,5912,PENDING,True,False,,,VERIFIED,LOW,Medical / Pharmacy
TXN00007692,USR75976,MCH9411,22028.82,False,2026-01-12 06:55:29,UTR8639557282,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00013041,USR56919,MCH1039,10698.05,False,2026-03-26 15:56:30,UTR0745922108,False,5812,FAILED,True,True,Telecom,ACTIVE,VERIFIED,UNKNOWN,Telecom
TXN00009312,USR34567,MCH2930,8753.04,False,2026-03-19 15:07:11,UTR5513352797,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00004768,USR34265,MCH4804,2443.2,False,2026-03-12 22:48:07,UTR0434665898,False,5411,SUCCESS,False,True,,SUSPENDED,,,Grocery
TXN00010245,USR33170,MCH8451,6674.92,False,2026-03-24 20:25:52,UTR8568417548,False,5411,FAILED,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00006543,USR27527,MCH1044,24183.53,False,2026-02-02 05:33:08,UTR2570836146,False,,FAILED,False,True,Department Store,ACTIVE,,,Department Store
TXN00019494,USR74998,MCH5580,7876.45,False,2026-03-21 11:18:01,UTR6504824402,False,5411,FAILED,False,True,Transportation,ACTIVE,,,Transportation
TXN00001866,USR16973,MCH2207,23435.33,False,2026-03-06 08:21:47,UTR6302334196,False,5411,PENDING,False,False,,,,,Grocery
TXN00012732,USR62127,MCH4970,8186.73,False,2026-02-17 05:18:47,UTR2064795878,False,,SUCCESS,False,False,,,,,
TXN00016422,USR57718,MCH1129,6452.36,False,2026-01-07 12:51:07,UTR8134154558,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00011711,USR61516,MCH5419,21408.13,False,2026-03-02 16:16:16,UTR4730502396,False,5812,SUCCESS,True,False,,,VERIFIED,MEDIUM,Restaurant
TXN00002500,USR33833,MCH7984,10195.53,False,2026-02-12 18:39:58,UTR0120638256,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00015533,USR92196,MCH2369,22782.02,False,2026-03-04 03:43:18,UTR0398461684,False,7011,SUCCESS,True,False,,,VERIFIED,MEDIUM,Hotel / Lodging
TXN00004441,USR92776,MCH8841,21859.0,False,2026-03-10 13:04:19,UTR6228032992,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00005908,USR16592,MCH3531,19451.84,False,2026-03-23 07:52:29,,True,5411,SUCCESS,False,False,,,,,Grocery
TXN00016619,USR85459,MCH1398,1241.51,False,2026-01-31 09:47:05,UTR8688285685,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00000328,USR67068,MCH6026,15296.9,False,2026-01-19 11:41:14,UTR7863235243,False,4131,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00012139,USR77740,MCH3105,2574.0,False,2026-03-09 06:51:42,UTR4354668392,False,5812,PENDING,True,True,Department Store,ACTIVE,REJECTED,LOW,Department Store
TXN00019099,USR80667,MCH9029,2712.66,False,2026-01-12 10:52:33,,True,,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00017040,USR46017,MCH2907,14698.0,False,2026-01-13 02:40:39,UTR4689633974,False,4131,FAILED,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00005359,USR91995,MCH4451,21334.0,False,2026-01-24 09:55:36,UTR3797496648,False,5411,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00019683,USR43210,MCH3834,15415.0,False,2026-01-25 06:28:12,UTR2190529896,False,5411,SUCCESS,True,False,,,PENDING,LOW,Grocery
TXN00016675,USR83418,MCH8109,15363.4,False,2026-03-14 23:32:24,UTR1643723978,False,5912,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00003000,USR37165,MCH3742,21786.64,False,2026-03-04 07:45:08,UTR6012486968,False,4131,SUCCESS,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00017697,USR95911,MCH2289,3129.19,False,2026-02-05 07:21:05,UTR0907428555,False,5812,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00001391,USR22635,MCH6107,5908.9,False,2026-01-09 13:11:39,UTR9508032903,False,5411,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00008960,USR31925,MCH4480,21331.0,False,2026-01-08 17:11:28,UTR7554276123,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00006944,USR66521,MCH9799,1184.0,False,2026-02-22 05:03:29,UTR0814719777,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00004289,USR74572,MCH5947,8643.57,False,2026-03-05 20:19:22,UTR5499850045,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00018940,USR88669,MCH5082,11193.04,False,2026-02-22 11:19:10,UTR3147085328,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00011625,USR51393,MCH1494,2897.76,False,2026-02-19 00:00:00,UTR6298502342,False,5411,FAILED,False,True,Department Store,ACTIVE,,,Department Store
TXN00011878,USR28081,MCH9354,10672.58,False,2026-02-27 05:35:24,UTR6632438712,False,7011,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00001525,USR23125,MCH8081,12151.94,False,2026-03-06 10:30:25,UTR1501732254,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00015977,USR53583,MCH1156,11682.92,False,2026-03-30 04:54:59,UTR4820942058,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00013534,USR52317,MCH6002,7575.86,False,2026-02-11 11:14:55,UTR0532990525,False,7011,SUCCESS,True,True,Medical / Pharmacy,ACTIVE,PENDING,LOW,Medical / Pharmacy
TXN00008981,USR44937,MCH4446,18874.26,False,2026-01-04 03:06:01,UTR4893549943,False,,SUCCESS,False,False,,,,,
TXN00012441,USR87630,MCH9979,20822.9,False,2026-01-25 03:24:16,UTR9876061559,False,,SUCCESS,False,True,Transportation,SUSPENDED,,,Transportation
TXN00002499,USR84961,MCH7914,24518.68,False,2026-02-25 09:10:24,UTR6473314381,False,,PENDING,True,True,Telecom,ACTIVE,VERIFIED,LOW,Telecom
TXN00017400,USR47000,MCH6614,24511.42,False,2026-01-27 09:02:46,UTR0493730513,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00018762,USR15725,MCH9813,6054.32,False,2026-03-24 23:18:08,UTR5636818007,False,4131,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00004206,USR99469,MCH7923,11967.49,False,2026-02-08 15:57:55,UTR6371280230,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00003098,USR87759,MCH6914,2556.0,False,2026-03-12 15:12:59,UTR5892373939,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00013459,USR76462,MCH4700,24764.22,False,2026-03-08 01:48:23,UTR7562814853,False,4131,SUCCESS,False,True,,ACTIVE,,,Transportation
TXN00005934,USR22067,MCH5508,24700.47,False,2026-01-02 22:43:31,UTR3695024028,False,,SUCCESS,False,False,,,,,
TXN00007055,USR79559,MCH3710,12266.32,False,2026-01-21 09:27:31,UTR3642861385,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00002239,USR96884,MCH2337,1983.44,False,2026-01-22 12:18:01,UTR5421080299,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00009969,USR86221,MCH2144,18743.15,False,2026-03-20 10:24:18,UTR5188358672,False,7011,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00004761,USR30815,MCH7388,12085.97,False,2026-03-09 09:12:34,UTR5221375453,False,7011,SUCCESS,True,False,,,VERIFIED,LOW,Hotel / Lodging
TXN00004991,USR42097,MCH9501,24385.51,False,2026-02-19 14:12:28,UTR2979140671,False,,SUCCESS,False,False,,,,,
TXN00012057,USR72037,MCH9516,20272.41,False,2026-03-04 19:52:04,UTR1008085927,False,5812,SUCCESS,True,True,,ACTIVE,PENDING,MEDIUM,Restaurant
TXN00008758,USR71662,MCH2796,8195.88,False,2026-01-20 18:53:29,UTR8289233533,False,4131,SUCCESS,True,False,,,PENDING,MEDIUM,Transportation
TXN00015247,USR70656,MCH8809,20202.29,False,2026-01-06 06:06:59,UTR8033847582,False,5411,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00007402,USR81122,MCH4372,17268.48,False,2026-01-11 12:59:12,UTR4497478084,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00008303,USR43610,MCH4312,17719.83,False,2026-02-03 17:18:32,UTR7938985135,False,5411,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00013803,USR69214,MCH4104,24147.92,False,2026-03-22 04:54:57,UTR1052794325,False,5411,SUCCESS,False,True,Telecom,INACTIVE,,,Telecom
TXN00008129,USR26581,MCH5636,21685.19,False,2026-03-20 09:47:09,UTR3506164368,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00019841,USR53560,MCH5562,24768.0,False,2026-02-03 11:48:32,UTR8061902930,False,5411,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00009144,USR74970,MCH5213,12792.0,False,2026-02-10 17:41:46,UTR5108592524,False,5411,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00014641,USR48918,MCH2293,13310.55,False,2026-02-28 19:44:08,UTR7524509858,False,5912,PENDING,False,True,Telecom,ACTIVE,,,Telecom
TXN00009172,USR75281,MCH9514,21386.65,False,2026-01-24 02:17:48,UTR0336180937,False,5812,SUCCESS,False,True,Medical / Pharmacy,INACTIVE,,,Medical / Pharmacy
TXN00013823,USR63444,MCH1568,24343.97,False,2026-01-20 07:59:23,UTR8616630109,False,5411,SUCCESS,True,True,Hotel / Lodging,ACTIVE,VERIFIED,LOW,Hotel / Lodging
TXN00014577,USR57170,MCH4941,24638.66,False,2026-03-18 20:58:50,UTR0953664483,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00013673,USR69984,MCH2723,2258.74,True,2026-02-02 23:21:49,UTR7525981876,False,5411,FAILED,False,True,,ACTIVE,,,Grocery
TXN00009904,USR78198,MCH5609,13964.0,False,2026-02-15 12:32:36,UTR8325909799,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00007684,USR13637,MCH9685,12065.77,False,2026-02-14 13:11:39,UTR3109505750,False,7011,FAILED,False,False,,,,,Hotel / Lodging
TXN00000026,USR94875,MCH4346,19631.55,False,2026-02-24 11:47:44,UTR3812303481,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00001916,USR16943,MCH6158,18055.0,False,2026-02-01 10:26:31,UTR4362207587,False,7011,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00016939,USR19722,MCH5551,21891.0,False,2026-03-22 15:19:10,UTR9486184406,False,5411,SUCCESS,True,True,Apparel,ACTIVE,VERIFIED,MEDIUM,Apparel
TXN00000639,USR32579,MCH5930,6738.39,False,2026-02-01 20:54:20,UTR6107707983,False,5912,FAILED,True,False,,,PENDING,LOW,Medical / Pharmacy
TXN00005142,USR96575,MCH2950,3161.62,False,2026-02-08 06:54:18,UTR2313107137,False,,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00011539,USR13407,MCH4803,14857.0,False,2026-03-10 13:14:13,UTR3827540071,False,,SUCCESS,False,False,,,,,
TXN00005854,USR92056,MCH5937,21596.1,False,2026-02-20 00:39:55,UTR6414107466,False,5411,SUCCESS,True,True,Grocery,INACTIVE,VERIFIED,LOW,Grocery
TXN00017791,USR22407,MCH4961,22457.0,False,2026-03-02 00:00:00,UTR7078326634,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00002838,USR85657,MCH3437,1132.33,False,2026-03-01 09:46:37,UTR0742383583,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00015935,USR68027,MCH1103,10164.12,False,2026-01-09 00:00:00,,True,,SUCCESS,False,False,,,,,
TXN00006867,USR83188,MCH9260,9827.05,False,2026-03-06 09:40:52,UTR0980076750,False,5411,SUCCESS,True,False,,,VERIFIED,UNKNOWN,Grocery
TXN00018664,USR35637,MCH5446,13214.69,False,2026-01-06 12:00:53,UTR9229706429,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00007126,USR71257,MCH3658,12055.05,False,2026-01-17 08:57:30,UTR2191272233,False,,SUCCESS,False,False,,,,,
TXN00006550,USR94560,MCH9561,11057.23,False,2026-03-05 19:18:38,UTR6147967755,False,,SUCCESS,False,False,,,,,
TXN00002528,USR12091,MCH6393,23936.63,False,2026-01-13 02:31:12,UTR6713484813,False,7011,SUCCESS,True,False,,,PENDING,HIGH,Hotel / Lodging
TXN00014060,USR37520,MCH5891,24617.29,True,2026-03-05 14:58:46,UTR4399203561,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00000226,USR76448,MCH5162,6107.3,False,2026-01-15 20:08:28,UTR4812166371,False,4131,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00019781,USR59166,MCH3376,2334.0,False,2026-03-01 17:17:16,UTR3167617641,False,5912,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00007228,USR30756,MCH3924,2759.34,False,2026-02-24 22:26:19,UTR1525720952,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00002087,USR52141,MCH6097,2645.79,False,2026-03-09 07:54:17,UTR4092537507,False,7011,SUCCESS,True,True,Restaurant,ACTIVE,VERIFIED,LOW,Restaurant
TXN00019153,USR60295,MCH2682,2765.01,False,2026-03-29 03:09:17,UTR1573095979,False,5411,SUCCESS,True,False,,,REJECTED,LOW,Grocery
TXN00013237,USR35772,MCH3159,5930.83,False,2026-02-22 14:26:13,UTR7222303263,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00013075,USR96305,MCH1145,23764.25,False,2026-03-31 11:42:37,UTR9520257199,False,5812,SUCCESS,True,False,,,VERIFIED,UNKNOWN,Restaurant
TXN00003305,USR81886,MCH2052,5510.58,False,2026-03-11 08:04:11,UTR3606842924,False,5912,SUCCESS,True,True,Misc Retail,ACTIVE,VERIFIED,MEDIUM,Misc Retail
TXN00013049,USR47989,MCH1055,24533.39,False,2026-02-17 12:42:48,UTR2418046084,False,5411,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
